Date,AAPL,MSFT,SPX
2015-06-23,125.91859699999999,45.609237,2124.199951
2015-06-24,126.98915,45.341004999999996,2108.580078
2015-06-25,126.38448600000001,45.350941999999996,2102.310059
2015-06-26,125.641048,44.963493,2101.610107
2015-06-29,123.44046999999999,44.079325,2057.639893
2015-06-30,124.33259699999999,43.860768,2063.110107
2015-07-01,125.49235900000001,44.158802,2077.419922
2015-07-02,125.33376299999999,44.109131,2076.780029
2015-07-06,124.89761000000001,44.099194,2068.76001
2015-07-07,124.590325,44.009783,2081.340088
2015-07-08,121.497619,43.950179,2046.680054
2015-07-09,119.019492,44.228343,2051.310059
2015-07-10,122.201406,44.317754,2076.6201170000004
2015-07-13,124.560588,45.241662,2099.600098
2015-07-14,124.511023,45.321135999999996,2108.949951
2015-07-15,125.710435,45.460218,2107.399902
2015-07-16,127.385644,46.354323,2124.290039
2015-07-17,128.48593300000002,46.314584,2126.639893
2015-07-20,130.91451,46.612618,2128.280029
2015-07-21,129.606052,46.970261,2119.209961
2015-07-22,124.124435,45.241662,2114.149902
2015-07-23,124.06496299999999,45.807927,2102.149902
2015-07-24,123.410734,45.639039000000004,2079.649902
2015-07-27,121.695866,45.052904,2067.639893
2015-07-28,122.30053000000001,45.042971,2093.25
2015-07-29,121.91394299999999,45.986748,2108.570068
2015-07-30,121.29937199999999,46.572883000000004,2108.6298829999996
2015-07-31,120.23873400000001,46.394062,2103.840088
2015-08-03,117.403756,46.503341999999996,2098.040039
2015-08-04,113.636999,47.228559000000004,2093.320068
2015-08-05,114.39035200000001,47.268298,2099.840088
2015-08-06,114.63928200000001,46.314584,2083.560059
2015-08-07,115.027619,46.433801,2077.570068
2015-08-10,119.209722,47.019936,2104.179932
2015-08-11,113.006273,46.105961,2084.070068
2015-08-12,114.748814,46.433801,2086.050049
2015-08-13,114.659201,46.423864,2083.389893
2015-08-14,115.465746,46.692096,2091.540039
2015-08-17,116.66063600000001,47.009999,2102.439941
2015-08-18,116.003446,47.27,2096.919922
2015-08-19,114.519799,46.610001000000004,2079.610107
2015-08-20,112.16985700000001,45.66,2035.72998
2015-08-21,105.309225,43.07,1970.890015
2015-08-24,102.68047800000001,41.68,1893.209961
2015-08-25,103.29783,40.470001,1867.609985
2015-08-26,109.222474,42.709998999999996,1940.5100100000002
2015-08-27,112.438703,43.900002,1987.660034
2015-08-28,112.807129,43.93,1988.869995
2015-08-31,112.279389,43.52,1972.180054
2015-09-01,107.26087,41.82,1913.8499760000002
2015-09-02,111.861173,43.360001000000004,1948.859985
2015-09-03,109.899576,43.5,1951.130005
2015-09-04,108.804259,42.610001000000004,1921.219971
2015-09-08,111.83130200000001,43.889998999999996,1969.410034
2015-09-09,109.68051299999999,43.07,1942.040039
2015-09-10,112.09019599999999,43.290001000000004,1952.290039
2015-09-11,113.72320500000001,43.48,1961.050049
2015-09-14,114.81851499999999,43.040001000000004,1953.030029
2015-09-15,115.78438200000001,43.98,1978.089966
2015-09-16,115.91383300000001,44.299999,1995.310059
2015-09-17,113.43444099999999,44.25,1990.199951
2015-09-18,112.966443,43.48,1958.0799559999998
2015-09-21,114.718943,44.110001000000004,1966.969971
2015-09-22,112.91666000000001,43.900002,1942.7399899999998
2015-09-23,113.83273700000001,43.869999,1938.7600100000002
2015-09-24,114.50983899999999,43.91,1932.2399899999998
2015-09-25,114.221074,43.939999,1931.339966
2015-09-28,111.960753,43.290001000000004,1881.77002
2015-09-29,108.595155,43.439999,1884.089966
2015-09-30,109.829875,44.259997999999996,1920.030029
2015-10-01,109.11294199999999,44.610001000000004,1923.819946
2015-10-02,109.90952800000001,45.57,1951.359985
2015-10-05,110.307825,46.630001,1987.050049
2015-10-06,110.83556399999999,46.75,1979.9200440000002
2015-10-07,110.307825,46.799999,1995.8299559999998
2015-10-08,109.033282,47.450001,2013.430054
2015-10-09,111.642117,47.110001000000004,2014.890015
2015-10-12,111.124329,47.0,2017.459961
2015-10-13,111.31352199999999,46.889998999999996,2003.689941
2015-10-14,109.74025400000001,46.68,1994.2399899999998
2015-10-15,111.383223,47.009997999999996,2023.859985
2015-10-16,110.56671899999999,47.509997999999996,2033.109985
2015-10-19,111.25378,47.619999,2033.660034
2015-10-20,113.285078,47.77,2030.77002
2015-10-21,113.275126,47.200001,2018.939941
2015-10-22,115.00770800000001,48.029999,2052.51001
2015-10-23,118.572451,52.869999,2075.149902
2015-10-26,114.78864399999999,54.25,2071.179932
2015-10-27,114.06176,53.689999,2065.889893
2015-10-28,118.76163600000001,53.98,2090.350098
2015-10-29,120.016268,53.360001000000004,2089.409912
2015-10-30,118.99065900000001,52.639998999999996,2079.360107
2015-11-02,120.663499,53.240002000000004,2104.050049
2015-11-03,122.047573,54.150002,2109.790039
2015-11-04,121.480003,54.400002,2102.310059
2015-11-05,120.91999799999999,54.380001,2099.929932
2015-11-06,121.059998,54.919998,2099.199951
2015-11-09,120.57,54.16,2078.580078
2015-11-10,116.769997,53.509997999999996,2081.719971
2015-11-11,116.110001,53.650002,2075.0
2015-11-12,115.720001,53.32,2045.969971
2015-11-13,112.339996,52.84,2023.040039
